section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn_words,possibility_distribution,correctness,cause_conn_possibility,contrast_conn_possibility,conjunction_conn_possibility,condition_conn_possibility,restatement_conn_possibility
32,4,1,让郭惠英感动的是,经抢救,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.35169973e-04 7.31106360e-02 1.24992650e-02 1.88468998e-03
 2.52934512e-03 3.77673416e-01 3.54064960e-01 1.18603805e-01
 3.98653312e-03 4.12900794e-04 1.05525002e-03 6.76844767e-03
 2.24241392e-04 2.53308977e-03 8.10802867e-03 2.96417343e-02
 1.45475801e-03 2.64401577e-03 6.62643389e-04 1.90706979e-03]",False,0.08772976093825215,0.8528715264229529,0.012223131595256807,0.04050709408702073,0.006668486956517217
32,4,2,让郭惠英感动的是,两个孩子和周先生先后苏醒脱离了危险,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.18710350e-04 1.05452126e-02 5.91016860e-03 4.34304228e-03
 2.73616559e-04 4.60654836e-01 2.35511288e-04 3.95877736e-01
 5.14852911e-03 2.57397050e-04 3.92823376e-03 2.73900806e-04
 1.10011989e-06 1.03297367e-03 1.09460305e-01 9.62381770e-04
 2.58568342e-04 6.12765470e-06 1.42333536e-04 3.69315439e-04]",False,0.021117133793567097,0.8570416996990058,0.009608060727156456,0.11145676080856592,0.0007763449717048255
32,4,3,让郭惠英感动的是,但郭惠英一直抢救到第二天凌晨才苏醒,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[7.55558758e-04 3.97205991e-02 9.03755808e-03 2.51522891e-03
 9.40873582e-03 3.94009884e-01 9.68682492e-02 3.23802931e-01
 1.57710695e-02 1.13371330e-03 6.48702072e-03 6.67843713e-03
 2.33250392e-04 8.25970294e-03 2.22017851e-02 3.69644868e-02
 2.57148230e-03 3.45699604e-03 9.03681444e-04 1.92196286e-02]",False,0.052028944888502,0.8240898007856785,0.03007024069361823,0.06765922524087348,0.026151788391327768
32,4,5,让郭惠英感动的是,她醒来时,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.32062301e-06 6.65861931e-05 1.97161221e-05 2.28664509e-05
 2.00316789e-06 1.53385768e-03 4.18056284e-07 3.17444047e-03
 1.22118416e-04 1.87804990e-06 3.33584242e-05 1.09268695e-04
 1.13307376e-08 1.26087486e-04 9.94719809e-01 5.43088151e-05
 2.01057588e-06 1.26499309e-06 5.64068736e-06 2.03480125e-06]",False,0.00011148938909722184,0.004710719370598599,0.00026662358457990533,0.9949002165981397,1.0951057584880157e-05
32,4,6,让郭惠英感动的是,还有一位民警守在身边,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.90838500e-04 6.11765922e-03 6.51592443e-04 2.10474538e-04
 3.60689002e-02 5.43777167e-01 2.67167469e-03 3.87272571e-01
 5.47186835e-04 8.70306638e-04 6.90862832e-03 2.52171819e-03
 7.48265886e-06 2.15145770e-03 3.03863276e-03 1.44962326e-03
 3.24154420e-04 6.34115772e-05 1.80351805e-03 3.15300168e-03]",True,0.007370564705780768,0.9697903132100185,0.010847839986486248,0.006647196373834038,0.005344085723880308
32,4,4,让郭惠英感动的是,让郭惠英感动的是,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[3.41923852e-05 4.67595529e-04 3.22834119e-04 3.21968977e-05
 1.69114877e-03 8.76335867e-02 3.62116675e-05 1.72760092e-01
 2.29202578e-04 3.94275626e-04 2.34176453e-03 5.67756891e-04
 2.70939402e-06 1.43175028e-04 6.74184751e-04 1.50177846e-04
 7.17113476e-04 2.23990279e-04 2.85034711e-03 7.28727444e-01]",False,0.0008568189308434758,0.26212103923412283,0.0035329996226252333,0.0009702470193078033,0.7325188951931009
33,5,1,郭惠英17年来的这份举动让大家很感动,保护人民生命财产安全,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[0.00433458 0.17592301 0.02288965 0.01139392 0.00322485 0.14214942
 0.00133888 0.16894649 0.01822629 0.00224654 0.13808368 0.00296031
 0.00032209 0.02559418 0.02424807 0.14720128 0.00121365 0.00396829
 0.00188409 0.10385072]",False,0.214541156455691,0.31565965226802695,0.16151682066057074,0.19736561811153397,0.1109167525041776
33,5,2,郭惠英17年来的这份举动让大家很感动,本身就是我们警察的责任,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[8.34717481e-04 7.96899972e-03 1.81342497e-03 3.99917644e-03
 8.25695151e-03 5.02264573e-01 1.00084348e-03 3.60407724e-01
 2.61963487e-03 4.05113813e-03 1.35862237e-02 2.30066705e-03
 8.50300286e-05 2.49483491e-03 7.78991983e-02 2.31302320e-03
 9.21610306e-05 5.66056603e-04 3.28793129e-03 4.15769044e-03]",False,0.01461631860753948,0.8719300919256694,0.022557663705614264,0.0827920863918555,0.008103839369321488
33,5,3,郭惠英17年来的这份举动让大家很感动,是我们理所应当做的事情,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.55085299e-02 1.60284743e-03 7.60646500e-04 7.11126470e-04
 3.24854871e-02 4.71604751e-01 4.97598691e-04 6.81337511e-02
 3.35708838e-04 2.91200514e-03 3.30672779e-01 3.03023928e-03
 7.38679214e-05 5.43817467e-04 3.64561712e-03 4.86638159e-04
 1.25616952e-04 3.51896181e-04 1.83319441e-02 4.81851319e-02]",False,0.018583150319731814,0.5727215878674954,0.33695073207300785,0.004749940668995898,0.06699458907076913
33,5,4,郭惠英17年来的这份举动让大家很感动,毛大队长说,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.51404498e-03 3.64702312e-02 3.55762362e-03 2.79705918e-01
 1.61401895e-03 1.17844958e-01 9.05132485e-03 1.49218315e-01
 1.06975623e-01 2.07066487e-03 2.08337719e-02 4.70542879e-03
 1.95056889e-04 4.47486978e-02 1.80939464e-02 1.65755598e-01
 8.56523427e-04 2.52438071e-03 2.51173336e-02 9.14654129e-03]",False,0.3212478172914603,0.2777286160451147,0.13458548841476908,0.22879329926076997,0.037644778987886006
33,5,6,郭惠英17年来的这份举动让大家很感动,更感到自身责任重大,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.34179840e-03 8.13168097e-03 5.25293844e-04 3.21365934e-04
 7.52219323e-02 7.27451841e-01 1.37068504e-03 1.38732318e-01
 3.95365929e-04 2.44681923e-03 1.19706555e-02 1.75612647e-03
 2.25817608e-05 1.19666601e-03 1.12444997e-03 6.96355371e-04
 1.46051217e-04 2.20874204e-04 4.08118433e-04 2.65190207e-02]",False,0.010320139143192363,0.9427767760818788,0.016568967126745514,0.00304005311551168,0.02729406453267171
33,5,7,郭惠英17年来的这份举动让大家很感动,使命光荣,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[0.00092776 0.04985955 0.00773172 0.00827502 0.0063119  0.37065283
 0.00847212 0.21863826 0.10072362 0.00403256 0.04046658 0.00504048
 0.00054892 0.00446189 0.02911148 0.0104225  0.00744268 0.00090914
 0.09868242 0.02728859]",False,0.06679404513007325,0.6040751024537727,0.15026323233446598,0.04454478182064139,0.1343228382610467
33,5,5,郭惠英17年来的这份举动让大家很感动,郭惠英17年来的这份举动让大家很感动,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.33014201e-04 7.68065417e-03 1.17606018e-03 2.05159693e-03
 2.91751902e-04 1.89478744e-01 1.16393416e-04 7.65031664e-01
 1.53902940e-03 4.98857835e-04 1.19659036e-02 2.22951671e-03
 3.29232459e-06 1.38954120e-03 8.89395829e-03 3.70792823e-03
 3.06166902e-04 1.68852594e-04 7.98822557e-04 2.53825158e-03]",True,0.011041325484113278,0.9549185533272231,0.016233307512437612,0.013994720044626255,0.003812093631599527
34,2,1,我很感动,不是自己的儿子老程还能这样,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.39525083e-03 3.97226314e-03 5.91229808e-04 1.31812300e-03
 1.80018574e-01 1.10961610e-01 2.16267158e-03 3.24993753e-01
 1.09815408e-03 2.28057580e-03 1.25613667e-01 2.31488303e-03
 2.62038907e-05 2.16567058e-01 1.79966766e-03 5.76521595e-03
 1.70310682e-03 2.77726162e-03 4.67801100e-03 9.96272046e-03]",True,0.00727686677858843,0.6181366082089468,0.13130727947948267,0.22415814562929953,0.01912109990368251
34,2,3,我很感动,俺既然是老乡,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.11233253e-05 2.86714866e-03 1.38934399e-03 1.07654688e-04
 3.30334799e-04 8.02950058e-01 1.78505956e-04 1.76127541e-01
 8.14450882e-03 1.01217153e-04 1.40098609e-03 4.97703959e-04
 3.30710115e-06 5.58044112e-04 4.50972462e-03 5.38091252e-04
 1.28827269e-04 3.24132246e-05 2.82430585e-05 5.52229136e-05]",False,0.004415270666699408,0.9795864397609275,0.010144416025244806,0.005609167081844134,0.00024470646528416495
34,2,4,我很感动,就得帮他,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.31838144e-03 2.32678617e-02 3.62181686e-03 3.29100869e-03
 7.76975523e-03 6.50560952e-01 3.29031907e-03 7.99656252e-02
 1.87739558e-03 5.12148218e-03 2.21433788e-02 7.25643964e-03
 1.44713022e-04 6.02524184e-03 1.03084386e-01 5.74990853e-03
 7.80540922e-04 3.34003438e-02 3.46447693e-02 3.68568108e-03]",False,0.03449906871932816,0.7415866510537275,0.036398696164635015,0.11500424889862412,0.07251133516368513
34,2,5,我很感动,朱俊钦说,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.55772500e-04 1.06917156e-02 9.25271895e-03 1.04241213e-01
 9.02442039e-04 5.49173018e-01 1.31494080e-03 1.00086069e-01
 9.80740652e-02 2.10628245e-03 1.39698364e-02 6.51868202e-03
 1.35252518e-04 4.56297694e-03 3.94085726e-02 1.95052677e-02
 6.66922334e-03 8.74886892e-04 1.90588534e-02 1.29982111e-02]",False,0.12464142034774622,0.6514764691096875,0.1206688660387557,0.06361206976097207,0.03960117474283853
34,2,6,我很感动,他的加入让程相前轻松了不少,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.43211603e-05 2.35323936e-03 1.79254828e-04 5.42633757e-04
 6.51909989e-05 2.30970091e-01 2.75033130e-05 7.57277719e-01
 1.64903470e-03 7.23945951e-05 4.20745309e-04 2.15820302e-04
 4.17040049e-07 4.43060083e-04 4.82260624e-03 3.00061463e-04
 1.67741939e-04 8.53522432e-06 8.39120119e-05 3.35717357e-04]",False,0.0031394491021392457,0.9883405046302689,0.002357994907245071,0.005566144827853173,0.0005959065324935766
34,2,7,我很感动,如今给宋文山洗澡,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.64820836e-03 4.14809086e-02 3.12362686e-03 4.26226395e-03
 9.66560323e-02 4.82802698e-01 2.08705849e-03 1.74947954e-01
 1.34374657e-02 8.74671675e-04 8.32336383e-02 8.64915281e-03
 9.36432654e-04 9.15933762e-03 2.55980091e-02 3.93898394e-02
 2.92660172e-04 2.50783632e-04 1.32648708e-03 4.84277160e-03]",False,0.05551500773531687,0.7564937426049227,0.10619492839458664,0.07508361878791918,0.00671270247725483
34,2,8,我很感动,都是两人一起架着他洗,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.14569718e-03 7.70316209e-03 2.86363626e-03 2.17782389e-04
 1.89881924e-01 6.24289794e-01 2.16282740e-03 6.01099195e-02
 2.97402106e-04 1.83809291e-03 5.80578630e-02 3.65225227e-03
 7.25113358e-07 2.10829753e-03 3.58035115e-03 4.88465336e-04
 1.65387738e-04 1.29014019e-03 3.15242681e-02 4.62201181e-03]",False,0.015930277920799627,0.8764444648017393,0.06384561032571702,0.00617783912701539,0.03760180782472857
34,2,2,我很感动,我很感动,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.22362448e-05 3.62537803e-03 3.26523557e-03 6.40020378e-04
 9.37610188e-04 7.64916469e-01 9.43531898e-05 1.98619576e-01
 8.54081847e-04 8.86167777e-05 2.18517784e-03 5.15104398e-04
 4.13957691e-06 8.15769767e-04 2.15793997e-02 3.12848498e-04
 6.83333393e-04 6.58150116e-05 4.04051529e-04 3.40782619e-04]",False,0.007582870222480387,0.964568008835719,0.0036429808641815003,0.022712157524476168,0.001493982553142763
35,8,1,刘名书看到母亲的照片很激动,老人说,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.87050654e-03 7.35157675e-02 2.47435598e-02 1.60772507e-02
 4.70393924e-03 2.43135576e-01 1.50936710e-03 6.88377419e-02
 8.57268778e-02 3.40869072e-03 6.09994234e-02 6.96107457e-03
 9.52097834e-04 4.26019055e-03 3.36544093e-01 2.61131564e-02
 1.52764556e-03 2.59765258e-04 7.26180108e-03 3.15914751e-02]",False,0.11620708455080064,0.31818662456422697,0.15709606651090932,0.3678695374021812,0.04064068697188178
35,8,2,刘名书看到母亲的照片很激动,58年来自己也一直想寻找女儿刘名书,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[9.16836295e-05 6.37206122e-03 8.47637858e-04 2.78058923e-04
 7.34865151e-04 5.78270153e-01 4.42852550e-03 4.02723226e-01
 1.78954069e-04 1.94783725e-04 1.59918613e-03 2.91476277e-04
 1.24530592e-07 5.95482656e-04 1.68619062e-03 1.36359995e-03
 2.34158781e-05 4.02853573e-06 3.61628691e-05 2.80383186e-04]",False,0.007589441632610641,0.986156769938913,0.0022644002006874738,0.003645397758760726,0.000343990469028045
35,8,3,刘名书看到母亲的照片很激动,但失散时她连女儿的名字都不知道,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.37396367e-03 1.84289864e-02 6.94827267e-03 1.38937489e-03
 2.62868863e-03 2.79619059e-01 1.46862222e-01 1.94980158e-01
 3.29647606e-02 6.15830539e-04 1.62728864e-02 2.21113190e-03
 4.42174850e-05 3.33347997e-02 8.26621337e-02 1.73565370e-01
 7.79641502e-04 3.29333369e-03 3.03130409e-04 1.72203905e-03]",False,0.028140597606303597,0.6240901274200809,0.05206460949815839,0.2896065208207492,0.006098144654708058
35,8,4,刘名书看到母亲的照片很激动,更谈不上寻找,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[6.21903417e-03 1.95885246e-03 9.90306764e-04 8.84544010e-05
 6.17567983e-02 3.89498043e-01 1.05567660e-03 2.61302917e-01
 3.21320701e-04 1.73797874e-02 2.35512542e-01 7.11250010e-03
 5.08795434e-06 2.98209883e-03 2.03614139e-03 9.19416532e-04
 1.46907067e-04 1.29302571e-04 3.74839759e-04 1.02099736e-02]",False,0.00925664779083194,0.7136134346926253,0.260326149847987,0.00594274470347598,0.010861022965079877
35,8,5,刘名书看到母亲的照片很激动,目前,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.52209499e-04 2.65588259e-03 2.71737775e-03 2.71331215e-03
 4.63662717e-04 3.17204811e-01 2.67044881e-04 6.36273702e-01
 1.16404858e-02 7.06930760e-04 1.22478165e-02 1.76082046e-03
 2.66830515e-06 2.03946095e-03 1.39504670e-03 3.54877581e-03
 2.69975975e-04 1.31859983e-05 2.48571315e-03 1.04111694e-03]",False,0.008638781990440148,0.9542092206392829,0.02635605354074446,0.006985951763019561,0.0038099920665126156
35,8,6,刘名书看到母亲的照片很激动,雷红路和小姨通过微信,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.50944525e-04 1.00957387e-02 6.62075271e-04 6.72826885e-02
 1.56974050e-04 7.58448429e-02 6.46138313e-04 1.54136651e-01
 6.43872257e-01 1.67136684e-04 2.23511637e-03 1.99588893e-03
 3.20447325e-06 9.08608445e-04 3.56753059e-02 4.74017381e-03
 2.23037326e-04 1.48096737e-05 6.53017951e-04 5.35390410e-04]",False,0.07819144693933056,0.2307846059626007,0.6482703991346439,0.04132729260277089,0.001426255360653958
35,8,7,刘名书看到母亲的照片很激动,交换了外婆和母亲的照片,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.16876524e-01 3.17897694e-02 6.04436572e-03 1.41011633e-03
 1.42015585e-02 6.44656098e-02 2.22542340e-03 3.09436096e-02
 1.08989563e-02 4.55480332e-03 5.32018621e-01 8.66478476e-04
 2.11253328e-05 3.61105185e-04 1.67438136e-02 1.22581954e-03
 2.41541328e-04 6.23109196e-04 2.53181131e-03 6.19558389e-02]",False,0.2561207755564646,0.11183620135989242,0.5483388586350425,0.018351863685204344,0.06535230076339643
35,8,9,刘名书看到母亲的照片很激动,她说这事我跟丈夫说过,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.64200922e-04 1.31195732e-02 2.86235582e-04 3.26872056e-03
 7.57443351e-04 8.55985575e-01 4.51708906e-04 5.88448567e-02
 1.01062999e-02 1.40485028e-04 1.75023006e-02 9.75988575e-04
 2.75884175e-06 6.74369128e-04 3.45441504e-02 2.30108047e-03
 2.69971931e-04 8.59016346e-05 2.51733261e-04 1.66646516e-04]",False,0.01693873028613435,0.9160395834641513,0.02872507409196748,0.037522358814714454,0.0007742533430324165
35,8,10,刘名书看到母亲的照片很激动,跟大儿子说过,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.06658871e-02 3.23961665e-02 7.06397636e-04 4.25631365e-04
 5.46678300e-02 9.26626826e-02 9.49647477e-03 4.74280656e-03
 5.24549796e-04 2.36742234e-03 7.23237551e-01 5.88986628e-03
 3.81836316e-06 9.17838772e-04 2.11246816e-02 3.90312651e-03
 5.38486333e-04 1.34560907e-03 2.67080474e-02 7.67512614e-03]",False,0.04419408265365452,0.1615697939843566,0.73201938925224,0.025949465216354283,0.03626726889339463
35,8,11,刘名书看到母亲的照片很激动,结果小儿子帮我找到了母亲,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[8.11449761e-04 7.30468503e-03 4.47656651e-04 8.62832023e-04
 6.40804372e-03 8.76263450e-01 6.81428844e-04 5.79137474e-02
 5.50627348e-04 3.11851646e-04 2.48855985e-02 5.71763620e-04
 6.54699260e-05 5.63735230e-04 8.94373963e-03 2.81490131e-03
 7.19618194e-04 5.90607492e-04 4.21920330e-03 5.06959075e-03]",False,0.009426623466144085,0.9412666696003548,0.026319841098309926,0.012387846101639413,0.01059901973355211
35,8,12,刘名书看到母亲的照片很激动,她也让儿子雷红路向陈警官表示感谢,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.90063414e-05 3.03933955e-04 1.34168657e-04 8.00020789e-05
 6.18510084e-05 4.16663653e-01 1.62675701e-05 5.80312466e-01
 8.00697439e-05 2.11227795e-05 1.72522585e-04 3.16803326e-05
 9.85007580e-07 7.30949451e-05 1.82414733e-03 4.75861218e-05
 4.24730238e-05 5.65621211e-06 1.18700315e-05 9.74424531e-05]",False,0.0005371110325059997,0.9970542384028931,0.00030539544065965376,0.0019458134033595526,0.00015744172058181118
35,8,8,刘名书看到母亲的照片很激动,刘名书看到母亲的照片很激动,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.66268329e-04 5.10607096e-03 2.16407478e-03 2.96790067e-03
 2.17299528e-04 1.73288570e-01 1.21798212e-04 6.07202936e-01
 5.48616252e-03 3.53369633e-04 3.94339840e-03 2.55387439e-03
 3.82438496e-06 2.18365460e-03 1.86826923e-01 4.54389314e-03
 8.61301812e-05 1.55366491e-04 9.82467239e-04 1.64601709e-03]",True,0.01040431473062526,0.7808306044058047,0.012336804939083054,0.19355829492755428,0.0028699809969328803
36,6,1,心里还是挺高兴的,谈到成名所带来的变化时,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[5.57088871e-04 2.86190222e-04 1.36529906e-04 7.37020014e-05
 7.09124820e-04 8.03493169e-02 6.76395471e-05 2.31641511e-01
 1.08767316e-03 2.03091143e-04 4.23606817e-03 6.13727986e-04
 1.17714089e-06 1.48274374e-03 6.71519462e-01 3.98073488e-03
 2.58486147e-05 3.44815387e-05 3.49939872e-04 2.64394840e-03]",False,0.0010535110010846665,0.31276759185660624,0.006140560460297996,0.6769841182545524,0.0030542184274585365
36,6,2,心里还是挺高兴的,余秀华说收入的增多是的,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.28511479e-04 5.86069331e-03 5.18090917e-04 6.63300019e-03
 6.32168962e-04 7.52174597e-01 1.62350861e-03 1.60111021e-01
 8.14840715e-03 3.50478834e-04 7.82871345e-03 3.19056574e-03
 1.55961561e-05 1.97301832e-03 3.37158796e-02 1.40652480e-02
 3.94790730e-04 1.02553886e-04 1.37105191e-03 1.06210517e-03]",False,0.01324029589296481,0.9145412951269686,0.0195181651744619,0.049769742116583186,0.0029305016890215935
36,6,3,心里还是挺高兴的,之前对出名没有期待,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.81333297e-04 2.47876116e-02 3.10072560e-04 1.77428252e-03
 3.06106790e-03 8.09588207e-01 1.44904695e-02 1.03834729e-01
 2.64052862e-03 1.76794414e-04 9.26047969e-03 1.20225224e-02
 3.64183491e-07 3.00089259e-03 5.50213380e-03 2.63402771e-03
 8.10087049e-04 3.24368573e-04 1.72664944e-03 3.87337836e-03]",False,0.027053299969994997,0.9309744732157456,0.024100325104294013,0.011137418284383886,0.0067344834255816275
36,6,4,心里还是挺高兴的,但它真的来了,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.11601987e-03 1.71874790e-02 1.71230956e-03 2.18852703e-03
 4.70524523e-03 6.26050055e-01 1.26311658e-02 1.47021977e-01
 6.58463728e-03 8.87448205e-04 4.03441706e-02 1.40728731e-02
 1.51054321e-04 7.32690303e-03 5.35713719e-02 4.00378934e-02
 3.82185263e-03 2.32057935e-03 1.25985099e-03 1.60085869e-02]",False,0.0232043354145697,0.7904084427880278,0.06188912923085847,0.10108722265298595,0.02341086991355787
36,6,5,心里还是挺高兴的,而且让生活过得更好,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.89337442e-02 2.94586577e-02 5.57488984e-03 6.31084768e-03
 5.93033478e-03 1.28770668e-01 6.23637836e-03 4.89129044e-01
 7.46943104e-03 3.48218812e-03 7.62199895e-02 4.13845019e-02
 1.56098121e-04 1.08643747e-03 2.93348976e-02 4.38819067e-03
 1.94361181e-04 1.51071265e-03 4.25995547e-02 1.01829073e-01]",True,0.06027813940045526,0.6300664243656859,0.12855611054622468,0.03496562387535384,0.1461337018122804
36,6,7,心里还是挺高兴的,但这在村里没有太大影响,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.70454642e-03 1.28754519e-02 1.76596985e-03 2.86963251e-03
 1.89587758e-03 5.66105681e-01 3.06231471e-02 2.34248195e-01
 1.18573759e-02 7.99293625e-04 3.50908572e-02 1.35328083e-02
 2.44433578e-04 6.14973803e-03 3.26789827e-02 2.82645784e-02
 3.69702482e-03 2.85216182e-03 2.49538888e-03 1.02488548e-02]",False,0.019215600661366,0.832872901188628,0.06128033504052557,0.06733773274249215,0.019293430366988266
36,6,8,心里还是挺高兴的,老乡还是把我看成余秀华,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[4.02369015e-05 1.10536579e-03 5.08182464e-04 8.56433736e-05
 2.54035443e-04 9.31825258e-01 6.07400364e-04 5.86101033e-02
 2.10047319e-04 2.39706616e-05 3.33628533e-04 4.45082779e-04
 1.30425929e-05 2.54176906e-04 4.52876335e-03 2.02133163e-04
 1.88088771e-04 7.51842963e-06 3.94156246e-04 3.63165437e-04]",False,0.0017394285290916601,0.9912967972875388,0.0010127292921130922,0.004998116007128087,0.0009529288841284983
36,6,9,心里还是挺高兴的,没有把我看成是怪物,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[2.36291524e-03 4.93480395e-03 2.16991956e-03 6.60873883e-04
 2.79920116e-01 2.79810153e-01 9.78306613e-03 1.49385289e-01
 4.72049155e-04 1.20280184e-03 1.40751331e-01 3.51007649e-03
 6.61434063e-06 5.15053696e-03 2.58222025e-03 1.07880352e-03
 2.68107770e-04 1.58903711e-04 2.83206752e-02 8.74707421e-02]",False,0.010128512625846216,0.7188986245305866,0.14593625892211223,0.008818175071629639,0.11621842884982508
36,6,6,心里还是挺高兴的,心里还是挺高兴的,"['便', '因', '故', '由', '却', '但', '虽', '而', '与', '则', '就', '或', '苟', '若', '当', '如', '唯', '必', '总', '更']","[1.31908315e-04 8.11636942e-04 2.86081205e-04 1.57655270e-04
 3.60503643e-03 9.34542242e-01 1.35035951e-03 4.00949828e-02
 1.12082372e-04 9.97617901e-05 8.54560118e-03 6.93764918e-04
 1.35631671e-05 5.50738475e-04 1.82120166e-03 1.11407623e-04
 8.91262160e-04 5.05784556e-05 5.19807653e-03 9.32059095e-04]",False,0.0013872817313781373,0.9795926208384327,0.009451210263296945,0.002496910924785778,0.007071976242106468
